591,0.04819
592,0.056824
593,0.058882
594,0.055996
595,0.052416
596,0.049204
597,0.04647
598,0.046201
599,0.048955
600,0.050973
601,0.049474
602,0.04497
603,0.041668
604,0.04399
605,0.049727
606,0.05504
607,0.058281
608,0.059383
609,0.062975
610,0.071547
611,0.0818
612,0.093033
613,0.102746
614,0.107713
615,0.113349
616,0.122605
617,0.131106
618,0.136909
619,0.136996
620,0.128795
621,0.118232
622,0.110851
623,0.10273
624,0.091082
625,0.08029799999999999
626,0.072088
627,0.065632
628,0.06361899999999999
629,0.06443599999999999
630,0.0648
631,0.066625
632,0.070185
633,0.07351199999999999
634,0.074062
635,0.068457
636,0.061788
637,0.06797300000000001
638,0.101202
639,0.177067
640,0.311717
641,0.510363
642,0.748339
643,0.946749
644,1
645,0.872411
646,0.643137
647,0.421618
648,0.251355
649,0.126532
650,0.050631
651,0.029313
652,0.045636
653,0.073626
654,0.095175
655,0.104688
656,0.107433
657,0.108196
658,0.107327
659,0.106804
660,0.110439
661,0.115733
662,0.117258
663,0.117082
664,0.119171
665,0.123287
666,0.12732
667,0.128321
668,0.126939
669,0.128202
670,0.134361
671,0.141191
672,0.145349
673,0.149161
674,0.154187
675,0.161213
676,0.171103
677,0.180401
678,0.188236
679,0.197068
680,0.204264
681,0.209165
682,0.21949
683,0.237972
684,0.257737
685,0.277006
686,0.298036
687,0.315637
688,0.327916
689,0.342725
690,0.36236
691,0.379952
692,0.390818
693,0.397337
694,0.404065
695,0.409194
696,0.40583
697,0.388421
698,0.357052
699,0.319791
700,0.283924
701,0.248977
702,0.214527
703,0.18413
704,0.157259
705,0.129497
706,0.104062
707,0.086198
708,0.07119200000000001
709,0.056258
710,0.045933
711,0.040061
712,0.034192
713,0.027058
714,0.023569
715,0.026326
716,0.028334
717,0.027375
718,0.031006
719,0.040722
720,0.049056
721,0.05122
722,0.052092
723,0.057538
724,0.061641
725,0.058278
726,0.053753
727,0.053912
728,0.057788
729,0.063503
730,0.067702
731,0.067022
732,0.06446
733,0.06558
734,0.068796
735,0.070821
736,0.072646
737,0.073159
738,0.070932
739,0.06805
740,0.062555
741,0.054484
742,0.051187
743,0.052125
744,0.050826
745,0.048147
746,0.046686
747,0.044824
748,0.041907
749,0.040902
750,0.042091
751,0.041492
752,0.038655
753,0.03744
754,0.040598
755,0.048981
756,0.055826
757,0.054119
758,0.050516
759,0.050847
760,0.05166
761,0.053129
762,0.055305
763,0.054301
764,0.049902
765,0.044891
766,0.041454
767,0.041362
768,0.042256
769,0.039323
770,0.034841
771,0.036007
772,0.041218
773,0.043636
774,0.042867
775,0.041204
776,0.040132
777,0.043255
778,0.051877
779,0.059918
780,0.060933
781,0.056745
782,0.052644
783,0.049528
784,0.046933
785,0.047596
786,0.053527
787,0.061437
788,0.064554
789,0.06303400000000001
790,0.064633
791,0.07091600000000001
792,0.07655000000000001
793,0.08018500000000001
794,0.085255
795,0.09594800000000001
796,0.11286
797,0.129593
798,0.138829
799,0.141533
800,0.141279
801,0.13425
802,0.116214
803,0.093102
804,0.077211
805,0.074375
806,0.076822
807,0.074255
808,0.06658600000000001
809,0.059163
810,0.054286
811,0.052708
812,0.054793
813,0.056933
814,0.057822
815,0.060858
816,0.06483999999999999
817,0.06567199999999999
818,0.06388099999999999
819,0.067844
820,0.103567
821,0.205328
822,0.380034
823,0.600719
824,0.814647
825,0.935128
826,0.8927349999999999
827,0.716695
828,0.504722
829,0.320125
830,0.170593
831,0.060449
832,0.003756
833,0
834,0.033236
835,0.07505299999999999
836,0.098345
837,0.103074
838,0.102036
839,0.099485
840,0.095844
841,0.092252
842,0.092235
843,0.095998
844,0.09936499999999999
845,0.101401
846,0.10426
847,0.109776
848,0.116355
849,0.122111
850,0.129814
851,0.135969
852,0.134953
853,0.135614
854,0.145717
855,0.157244
856,0.162758
857,0.167221
858,0.176668
859,0.186926
860,0.193055
861,0.19848
862,0.207292
863,0.21821
864,0.229173
865,0.242965
866,0.262837
867,0.282983
868,0.298557
869,0.312846
870,0.325848
871,0.338955
872,0.356574
873,0.371466
874,0.376186
875,0.3766
876,0.378118
877,0.376804
878,0.368199
879,0.350842
880,0.323123
881,0.287637
882,0.252552
883,0.217074
884,0.176836
885,0.140515
886,0.114918
887,0.09549100000000001
888,0.08054600000000001
889,0.070135
890,0.060974
891,0.050544
892,0.039135
893,0.02931
894,0.023014
895,0.020397
896,0.022108
897,0.026124
898,0.027551
899,0.024432
900,0.019215
901,0.014578
902,0.010417
903,0.008299000000000001
904,0.013718
905,0.025784
906,0.036307
907,0.041046
908,0.041154
909,0.040209
910,0.041456
911,0.042785
912,0.041512
913,0.039844
914,0.038857
915,0.036887
916,0.036041
917,0.03924
918,0.041295
919,0.036384
920,0.029691
921,0.027383
922,0.027581
923,0.028515
924,0.029613
925,0.028997
926,0.027326
927,0.026937
928,0.028556
929,0.028673
930,0.02238
931,0.015243
932,0.016013
933,0.020936
934,0.022071
935,0.018351
936,0.016687
937,0.021933
938,0.028181
939,0.030674
940,0.029845
941,0.026907
942,0.025137
943,0.023946
944,0.022746
945,0.026163
946,0.031225
947,0.031839
948,0.033576
949,0.039784
950,0.044867
